,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
42353,0x9f0a,COIMBRES07DEL02,33.0,4.9,10.96185,76.971082,11.09185,77.101082,10-03-2022,19:40,19:50,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27
32633,0x65f9,PUNERES16DEL02,25.0,4.5,18.536718,73.830327,18.586718,73.880327,03-03-2022,23:10,23:20,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16
29869,0x2d98,MYSRES07DEL01,22.0,4.9,12.325461,76.632278,12.395461,76.702278,10-03-2022,20:35,20:45,Fog,Jam,2,Meal,motorcycle,1.0,No,Urban,43
2014,0xb81b,COIMBRES07DEL02,22.0,4.9,10.96185,76.971082,11.09185,77.101082,02-04-2022,21:35,21:45,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,34
31375,0xd615,BHPRES19DEL01,24.0,4.6,0.0,0.0,0.07,0.07,12-02-2022,21:50,22:05,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38
42707,0x4299,RANCHIRES15DEL01,26.0,4.7,23.369746,85.33982,23.379746,85.34982,07-03-2022,09:10,09:20,Sunny,Low,2,Drinks,motorcycle,,No,Metropolitian,23
43263,0xbeb2,JAPRES18DEL03,20.0,4.8,26.913987,75.752891,27.003987,75.842891,16-03-2022,19:25,19:40,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,24
15565,0x4870,MUMRES15DEL03,29.0,4.7,19.176269,72.836721,19.266269,72.926721,12-03-2022,19:55,0.833333333,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,26
1249,0xbe99,BANGRES14DEL01,36.0,4.9,12.949934,77.699386,12.959934,77.709386,21-03-2022,08:25,08:35,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21
26611,0xa88b,SURRES13DEL03,39.0,4.6,21.170096,72.789122,21.200096,72.819122,15-03-2022,19:50,0.833333333,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28
30100,0xa786,INDORES18DEL02,36.0,4.7,22.753839,75.897429,22.833838,75.977429,16-03-2022,19:45,19:50,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,50
37372,0x8908,BANGRES07DEL02,22.0,4.5,12.978453,77.643685,13.058453,77.723685,04-04-2022,17:25,17:30,Fog,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,36
4052,0x2442,BANGRES05DEL03,21.0,2.6,12.970324,77.645748,13.060324,77.735748,02-04-2022,23:15,23:20,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,38
2598,0x31f0,VADRES16DEL01,36.0,4.9,0.0,0.0,0.01,0.01,17-03-2022,11:15,11:30,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,28
28436,0x76e9,CHENRES16DEL01,26.0,4.0,13.049645,80.242268,13.159645,80.352268,20-03-2022,19:50,20:05,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38
42686,0x763a,PUNERES01DEL01,38.0,4.7,18.569156,73.774723,18.639156,73.844723,04-03-2022,23:55,24:05:00,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,38
24100,0x1513,COIMBRES08DEL02,24.0,4.6,11.001852,76.976268,11.051852,77.026268,19-03-2022,21:10,21:20,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,,27
36522,0x982d,JAPRES15DEL03,38.0,4.8,26.891191,75.802083,27.031191,75.942083,27-03-2022,19:10,19:25,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,15
13229,0x7e0e,MUMRES05DEL02,30.0,4.9,18.927584,72.832585,18.977584,72.882585,26-03-2022,23:45,23:50,Windy,Low,1,Meal,scooter,1.0,No,,20
7224,0x6b9e,CHENRES14DEL02,26.0,4.0,13.026279,80.174568,13.106279,80.254568,06-04-2022,20:30,20:45,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35
26837,0x4db2,HYDRES17DEL03,29.0,5.0,17.451976,78.385883,17.541976,78.475883,12-03-2022,19:35,19:45,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21
44884,0x2838,COIMBRES17DEL03,35.0,3.6,11.026117,76.944652,11.116117,77.034652,29-03-2022,21:25,21:35,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,39
20077,0x2a86,MUMRES14DEL01,25.0,3.5,19.1813,72.836191,19.2513,72.906191,02-03-2022,23:10,23:25,Sunny,Low,2,Drinks,scooter,2.0,Yes,Metropolitian,40
36899,0x1bbb,COIMBRES09DEL03,29.0,4.3,11.008638,76.984311,11.098638,77.074311,31-03-2022,19:10,19:15,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32
23336,0x5e93,HYDRES09DEL02,35.0,4.9,17.431668,78.408321,17.451668,78.428321,13-03-2022,11:50,12:05,Fog,High,2,Buffet,scooter,0.0,No,Metropolitian,29
13720,0x9b85,VADRES19DEL02,30.0,4.3,22.311844,73.165081,22.441844,73.295081,10-03-2022,19:15,19:30,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36
7208,0xb742,SURRES010DEL03,29.0,4.9,21.17106,72.789292,21.20106,72.819292,01-04-2022,0.916666667,22:15,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,20
19077,0x8ae1,VADRES010DEL03,23.0,4.5,22.310329,73.169083,22.370329,73.229083,01-03-2022,19:25,19:30,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,23
2349,0x718c,COIMBRES04DEL01,29.0,4.6,11.024839,77.007003,11.134839,77.117003,06-04-2022,20:40,20:45,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25
6880,0x38c4,BANGRES010DEL01,27.0,4.9,12.933298,77.614293,12.973298,77.654293,26-03-2022,12:30,12:35,Sandstorms,High,2,Snack,electric_scooter,0.0,No,,24
31605,0xa1ac,HYDRES20DEL02,29.0,5.0,17.483216,78.552111,17.563216,78.632111,31-03-2022,21:20,21:35,Sandstorms,Jam,2,Buffet,electric_scooter,,No,Metropolitian,20
30547,0x6abf,COIMBRES13DEL01,31.0,4.9,11.003669,76.976494,11.043669,77.016494,01-04-2022,12:55,0.541666667,Sunny,High,2,Drinks,motorcycle,1.0,No,Metropolitian,17
17468,0xb41d,VADRES14DEL03,26.0,4.6,22.311603,73.165012,22.371603,73.225012,30-03-2022,20:55,21:05,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,21
4610,0x85eb,RANCHIRES02DEL01,31.0,4.7,0.0,0.0,0.01,0.01,28-03-2022,11:35,11:40,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28
40506,0x6bc9,VADRES04DEL01,23.0,4.4,0.0,0.0,0.01,0.01,28-03-2022,09:25,09:35,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,16
22442,0x6638,JAPRES08DEL02,34.0,4.2,26.910262,75.783013,26.960262,75.833013,17-03-2022,18:35,18:50,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,31
38806,0x536e,JAPRES03DEL03,27.0,4.5,26.913483,75.803139,27.003483,75.893139,23-03-2022,20:55,21:05,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26
11505,0x4c3,VADRES04DEL01,,,0.0,0.0,0.11,0.11,02-04-2022,,18:30,,,2,Snack,motorcycle,1.0,No,Urban,25
36672,0xba13,VADRES14DEL02,30.0,4.9,22.311603,73.165012,22.361603,73.215012,01-04-2022,20:45,20:50,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,15
23597,0xb68d,PUNERES18DEL02,23.0,4.7,18.593481,73.785901,18.723481,73.915901,06-04-2022,18:30,18:40,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,23
28423,0x6c9,VADRES04DEL02,35.0,4.8,0.0,0.0,0.13,0.13,06-04-2022,17:40,17:50,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,44
13243,0x9298,COIMBRES11DEL02,31.0,4.1,11.001753,76.986241,11.131753,77.116241,06-03-2022,20:35,20:40,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,39
45034,0xb839,MUMRES15DEL02,39.0,4.4,19.176269,72.836721,19.256269,72.916721,02-04-2022,0.875,21:05,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54
18069,0x8348,HYDRES14DEL02,22.0,4.7,17.426228,78.407495,17.476228,78.457495,15-03-2022,20:35,20:50,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,12
26443,0xb613,PUNERES02DEL02,37.0,4.8,18.55144,73.804855,18.57144,73.824855,09-03-2022,09:25,09:35,Windy,Low,2,Buffet,scooter,1.0,No,Urban,25
3784,0x4b79,VADRES19DEL03,24.0,4.4,22.311844,73.165081,22.371844,73.225081,09-03-2022,23:55,1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18
40048,0xd294,LUDHRES18DEL02,22.0,4.6,30.890184,75.829615,30.970184,75.909615,16-02-2022,17:25,17:40,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,13
391,0xaa66,RANCHIRES03DEL02,22.0,4.6,0.0,0.0,0.13,0.13,04-04-2022,20:35,20:45,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22
37171,0x997f,VADRES01DEL02,33.0,4.3,22.307898,73.167788,22.387898,73.247788,08-03-2022,19:40,19:50,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32
2766,0x7cc,VADRES04DEL02,22.0,4.0,0.0,0.0,0.05,0.05,15-03-2022,23:50,24:05:00,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15
36728,0x7e44,RANCHIRES18DEL01,34.0,4.4,23.351489,85.324253,23.461489,85.434253,10-03-2022,20:45,0.875,Fog,Jam,2,Meal,scooter,0.0,Yes,Metropolitian,43
13190,0xac6f,VADRES08DEL01,29.0,4.9,0.0,0.0,0.04,0.04,21-03-2022,14:25,14:30,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30
13220,0xa326,HYDRES05DEL02,28.0,4.9,17.433809,78.386744,17.483809,78.436744,28-03-2022,18:35,18:45,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,25
30938,0x37f9,MYSRES03DEL02,36.0,4.6,12.299524,76.64262,12.319524,76.66262,03-04-2022,10:20,10:25,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,29
8922,0x14ae,SURRES06DEL01,36.0,4.7,21.185047,72.80859,21.195047,72.81859,21-03-2022,11:10,11:25,Sunny,High,0,Meal,motorcycle,1.0,No,Urban,29
37286,0x2371,HYDRES07DEL01,27.0,4.7,17.424114,78.347554,17.434114,78.357554,03-03-2022,11:15,11:25,Windy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,12
32547,0xc48d,GOARES07DEL03,35.0,5.0,15.561295,73.749478,15.591295,73.779478,15-02-2022,18:35,18:40,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32
13551,0x9cc2,MUMRES14DEL02,27.0,4.7,19.1813,72.836191,19.2313,72.886191,15-03-2022,18:55,19:05,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,23
2909,0x81a8,MYSRES16DEL03,31.0,4.7,12.316967,76.603067,12.376967,76.663067,03-03-2022,0.916666667,22:15,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29
27907,0x9a7d,JAPRES07DEL01,32.0,4.9,26.766536,75.837333,26.806536,75.877333,13-03-2022,12:10,12:15,Windy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,31
7428,0xa4ed,COIMBRES17DEL02,30.0,4.8,11.026117,76.944652,11.076117,76.994652,03-03-2022,17:30,17:35,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34
36186,0x7987,HYDRES16DEL02,35.0,4.9,17.440827,78.393391,17.520827,78.473391,12-03-2022,19:25,19:40,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,19
11608,0xa6b4,INDORES16DEL03,27.0,4.7,22.744648,75.894377,22.834648,75.984377,04-04-2022,17:40,17:50,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,13
20521,0xb29b,RANCHIRES07DEL02,26.0,4.5,23.359407,85.325055,23.439407,85.405055,16-03-2022,19:20,19:25,Sandstorms,Jam,1,Drinks,scooter,,No,Urban,16
16915,0x1240,BANGRES14DEL03,36.0,4.9,12.949934,77.699386,13.009934,77.759386,15-03-2022,0.958333333,23:15,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
30456,0xba78,BANGRES03DEL02,29.0,4.6,12.979166,77.640709,13.109166,77.770709,08-03-2022,18:55,19:05,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27
28818,0xbce3,COIMBRES02DEL03,24.0,4.8,11.022477,76.995667,11.082477,77.055667,26-03-2022,19:50,0.833333333,Fog,Jam,1,Drinks,motorcycle,0.0,No,Urban,31
27683,0x6bdd,COIMBRES18DEL01,23.0,5.0,11.02091,76.940432,11.06091,76.980432,15-03-2022,14:55,15:05,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,29
11512,0x3565,BANGRES14DEL02,33.0,4.7,12.949934,77.699386,13.029934,77.779386,27-03-2022,22:10,22:25,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22
44795,0x7b9d,MUMRES20DEL03,34.0,4.1,19.103249,72.846749,19.193249,72.936749,20-03-2022,21:30,21:35,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,31
9980,0x3892,INDORES13DEL03,32.0,4.2,22.745049,75.892471,22.775049,75.922471,24-03-2022,19:20,19:30,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,32
6485,0x1d15,MYSRES02DEL01,23.0,4.7,12.304569,76.643622,12.344569,76.683622,07-03-2022,12:55,13:05,Sunny,High,1,Buffet,scooter,0.0,No,Metropolitian,11
20198,0xd9a8,GOARES010DEL03,28.0,4.9,15.546594,73.760431,15.576594,73.790431,17-02-2022,18:45,18:50,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,23
24851,0xc538,BHPRES010DEL02,20.0,4.0,23.266261,77.379605,23.396261,77.509605,14-02-2022,18:35,18:50,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,31
22098,0xacb8,SURRES07DEL01,36.0,5.0,21.170798,72.790489,21.210798,72.830489,30-03-2022,15:45,0.666666667,Windy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,33
17734,0xa554,VADRES05DEL01,24.0,4.6,22.310526,73.170937,22.350526,73.210937,05-04-2022,16:40,16:45,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,14
16310,0x4876,VADRES08DEL03,25.0,4.7,0.0,0.0,0.09,0.09,12-03-2022,19:55,20:05,Stormy,Jam,2,Snack,motorcycle,1.0,No,,21
41782,0x1959,MUMRES09DEL01,37.0,4.7,18.994049,72.825203,19.034049,72.865203,01-04-2022,14:20,14:25,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,34
35662,0x38e5,HYDRES12DEL02,23.0,4.7,17.429585,78.392621,17.509585,78.472621,18-03-2022,20:35,20:50,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,10
6121,0x79ce,BANGRES16DEL01,21.0,4.9,13.029198,77.570997,13.069198,77.610997,19-03-2022,0.666666667,16:15,Windy,Medium,0,Drinks,motorcycle,0.0,No,Urban,13
14578,0x78b8,SURRES02DEL01,30.0,4.7,21.186608,72.794136,21.196608,72.804136,28-03-2022,08:50,09:05,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,25
33923,0xc039,AGRRES03DEL01,29.0,4.7,-27.160832,78.011608,27.200832,78.051608,11-02-2022,13:55,14:05,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Urban,14
14601,0xd54,COIMBRES14DEL02,,,11.003681,76.975525,11.023681,76.995525,09-03-2022,,11:35,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,21
37988,0xbd8b,HYDRES01DEL01,30.0,4.6,17.410371,78.437225,17.420371,78.447225,15-03-2022,10:45,10:50,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26
38048,0x8e5a,SURRES01DEL03,26.0,4.7,21.186438,72.794115,21.246438,72.854115,13-03-2022,20:40,20:50,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,33
8676,0x4272,SURRES03DEL02,38.0,4.5,21.186884,72.793616,21.236884,72.843616,17-03-2022,23:40,23:55,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,25
29292,0x3c0e,MUMRES09DEL02,34.0,4.1,18.994049,72.825203,19.014049,72.845203,21-03-2022,08:35,08:50,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32
34377,0x22a2,PUNERES19DEL03,36.0,4.3,18.563934,73.915367,18.623935,73.975367,07-03-2022,20:30,20:35,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,35
40176,0xbe92,SURRES09DEL02,39.0,4.4,21.175975,72.795503,21.305975,72.925503,14-03-2022,19:40,19:50,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,33
30584,0x2da1,HYDRES08DEL02,24.0,4.6,17.438263,78.397865,17.518263,78.477865,16-03-2022,19:25,19:35,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,25
28105,0x9b88,RANCHIRES08DEL02,29.0,4.6,23.353783,85.326967,23.373783,85.346967,05-03-2022,0.458333333,11:10,Windy,Low,2,Meal,electric_scooter,1.0,No,Urban,14
43828,0xe191,KOCRES08DEL02,26.0,4.5,9.985497,76.276999,10.115497,76.406999,12-02-2022,18:20,18:25,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26
28580,0xa046,MYSRES05DEL01,32.0,4.9,12.323978,76.627961,12.433978,76.737961,18-03-2022,23:40,23:55,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,27
18187,0xb5e,INDORES19DEL03,23.0,4.7,22.745536,75.893106,22.835536,75.983106,08-03-2022,23:10,23:25,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,16
25644,0x463a,VADRES15DEL01,26.0,4.7,0.0,0.0,0.01,0.01,19-03-2022,09:55,10:05,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,12
21891,0xff7,SURRES18DEL01,30.0,4.6,21.149834,72.778666,21.189834,72.818666,13-03-2022,13:10,13:20,Sunny,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,23
23462,0x9521,BANGRES15DEL01,31.0,4.9,12.975377,77.696664,13.085377,77.806664,08-03-2022,0.875,21:10,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27
1879,0x93e,MYSRES05DEL01,,,12.323978,76.627961,12.333978,76.637961,17-03-2022,,08:35,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15
2614,0x2415,MUMRES20DEL03,31.0,4.6,19.103249,72.846749,19.193249,72.936749,06-03-2022,0.875,21:10,Cloudy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,49
34711,0x3ab3,RANCHIRES11DEL02,34.0,4.8,23.359194,85.325447,23.439194,85.405447,12-03-2022,21:35,21:40,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,48
2297,0x4e3a,VADRES08DEL02,22.0,4.9,0.0,0.0,0.13,0.13,29-03-2022,17:45,17:55,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26
27437,0x47dc,CHENRES17DEL03,23.0,4.7,13.045479,80.23311,13.135479,80.32311,04-03-2022,22:30,22:45,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19
41398,0xe1e3,DEHRES14DEL02,33.0,4.7,30.319528,78.040267,30.339528,78.060267,17-02-2022,10:55,11:05,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,14
2151,0x72b6,JAPRES14DEL02,35.0,4.6,26.88842,75.800689,27.01842,75.930689,04-04-2022,0.75,18:10,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39
9863,0x79d3,HYDRES010DEL01,27.0,4.9,17.428294,78.404423,17.438294,78.414423,01-03-2022,0.416666667,10:10,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19
4558,0xcdc,MYSRES17DEL02,,,12.326356,76.619103,12.346356,76.639103,07-03-2022,,12:05,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,23
38007,0xb161,COIMBRES15DEL01,28.0,4.9,11.006686,76.951736,11.116686,77.061736,06-03-2022,18:45,0.791666667,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20
30118,0xa38e,RANCHIRES14DEL02,35.0,4.6,0.0,0.0,0.13,0.13,16-03-2022,23:15,23:30,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,22
2206,0xca9f,GOARES11DEL03,30.0,5.0,15.544419,73.755736,15.574419,73.785736,13-02-2022,18:15,18:30,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,28
10001,0xdd48,KNPRES03DEL01,37.0,4.7,26.469003,80.316344,26.509003,80.356344,17-02-2022,12:10,12:25,Windy,High,1,Snack,scooter,0.0,No,Metropolitian,27
8309,0x6167,PUNERES06DEL01,21.0,4.4,18.546258,73.904337,18.616258,73.974337,27-03-2022,18:55,19:10,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,35
22827,0xb936,INDORES19DEL02,37.0,4.6,22.745536,75.893106,22.795536,75.943106,01-03-2022,23:20,23:30,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,25
23229,0x91f5,MYSRES17DEL01,24.0,4.5,12.326356,76.619103,12.436356,76.729103,20-03-2022,1,24:05:00,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,17
42321,0xd999,AURGRES19DEL02,38.0,4.6,19.866969,75.318894,19.886969,75.338894,15-02-2022,10:35,10:45,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23
42377,0x523a,PUNERES06DEL02,23.0,5.0,18.546258,73.904337,18.676258,74.034337,29-03-2022,1,24:10:00,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,20
43216,0x4707,INDORES15DEL03,37.0,4.8,22.760072,75.892574,22.850072,75.982574,04-03-2022,18:40,18:55,Stormy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,22
22163,0x7c3e,MUMRES02DEL02,39.0,4.1,19.221315,72.862381,19.241315,72.882381,01-03-2022,09:20,09:25,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26
3550,0x202d,PUNERES08DEL02,29.0,4.5,18.53408,73.89852,18.61408,73.97852,10-03-2022,0.833333333,20:05,Cloudy,Jam,0,Buffet,motorcycle,1.0,Yes,Urban,47
42049,0xa9fd,BANGRES20DEL03,32.0,4.9,12.972161,77.596014,13.032161,77.656014,01-04-2022,23:50,24:05:00,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,13
5123,0xda31,ALHRES06DEL02,30.0,4.4,0.0,0.0,0.02,0.02,13-02-2022,11:45,11:55,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,35
18604,0x666e,CHENRES01DEL01,39.0,5.0,13.005801,80.250744,13.015801,80.260744,01-04-2022,08:35,08:45,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28
16045,0x6282,PUNERES19DEL02,29.0,4.7,18.563934,73.915367,18.583935,73.935367,13-03-2022,0.416666667,10:10,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,19
35075,0xbc3,BANGRES02DEL01,,,12.970221,77.645396,12.980221,77.655396,05-03-2022,,09:25,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15
27477,0x9478,INDORES06DEL01,27.0,4.3,22.728163,75.884212,22.838163,75.994212,06-04-2022,21:30,21:35,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35
24689,0x7e2,CHENRES16DEL01,32.0,4.5,13.049645,80.242268,13.089645,80.282268,24-03-2022,14:25,14:30,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,27
45580,0xd641,AGRRES16DEL01,21.0,4.6,0.0,0.0,0.07,0.07,16-02-2022,19:55,20:10,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36
8847,0x509e,MUMRES05DEL01,30.0,4.9,18.927584,72.832585,18.997584,72.902585,16-03-2022,20:55,0.875,Cloudy,Jam,2,Buffet,scooter,,No,Metropolitian,36
40795,0x2053,PUNERES13DEL02,23.0,4.5,18.56245,73.916619,18.69245,74.046619,20-03-2022,23:45,1,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24
21773,0xd5dc,AURGRES16DEL01,31.0,4.1,0.0,0.0,0.07,0.07,18-02-2022,22:40,22:50,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,35
44519,0xde30,BHPRES11DEL03,33.0,4.9,23.233219,77.433571,23.263219,77.463571,13-02-2022,19:40,19:55,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,32
44448,0xa17d,RANCHIRES05DEL02,27.0,4.9,23.355164,85.324097,23.435164,85.404097,16-03-2022,20:35,20:45,Fog,Jam,0,Drinks,motorcycle,2.0,No,Urban,42
16706,0xbe6e,INDORES13DEL01,36.0,4.8,22.745049,75.892471,22.815049,75.962471,02-04-2022,18:40,18:55,Stormy,Medium,2,Meal,motorcycle,1.0,No,Urban,21
43415,0x184d,CHENRES04DEL01,23.0,4.7,13.02978,80.208812,13.09978,80.278812,16-03-2022,19:15,19:20,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,33
23779,0x1e55,HYDRES07DEL02,34.0,4.8,17.424114,78.347554,17.504114,78.427554,10-03-2022,20:10,20:20,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Urban,20
26194,0x854e,HYDRES14DEL02,23.0,4.7,17.426228,78.407495,17.446228,78.427495,19-03-2022,08:45,08:55,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
36118,0x46e9,CHENRES08DEL03,35.0,4.1,13.022394,80.242439,13.052394,80.272439,21-03-2022,1,24:15:00,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,29
26879,0xc23,MYSRES15DEL02,24.0,4.6,12.352058,76.60665,12.402058,76.65665,13-03-2022,20:15,20:25,Cloudy,Jam,1,Snack,motorcycle,1.0,No,,21
16990,0xa2d8,COIMBRES07DEL01,39.0,4.8,10.96185,76.971082,10.97185,76.981082,01-04-2022,09:25,09:40,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,12
31972,0x55c3,JAPRES09DEL01,39.0,4.8,26.911378,75.789034,27.021378,75.899034,27-03-2022,23:55,24:05:00,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19
9849,0x9706,MYSRES14DEL02,20.0,5.0,0.0,0.0,0.02,0.02,03-04-2022,08:45,08:50,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,23
26033,0x8ba,MYSRES17DEL02,,,12.326356,76.619103,12.376356,76.669103,01-03-2022,,0.916666667,Fog,Jam,2,Snack,electric_scooter,0.0,No,Urban,26
4374,0xa450,CHENRES13DEL03,20.0,4.7,13.027018,80.254791,13.117018,80.344791,02-04-2022,20:40,20:50,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32
