Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
35373,,,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,26,12.417487520687054
43455,37.0,4.8,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,9.268782493633964
16925,35.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Urban,26,14.152800689506924
21206,28.0,4.8,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,24,19.97528686239015
41062,35.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Urban,45,13.768718508442738
30899,33.0,4.9,Sunny,Low,2,Snack,electric_scooter,1.0,No,,19,3.0645081876212656
16838,34.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,8.987951901284733
10215,31.0,4.6,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,7.546800541109527
2137,39.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,16.90384389382123
6958,37.0,4.8,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,49,14.152800689506924
164,33.0,4.5,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,18,11.916757258852886
28428,31.0,4.7,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,3.0405372424073813
23124,21.0,4.5,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,23,4.537513326456459
42126,38.0,4.9,Windy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,51,19.884989093920034
39990,33.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,47,20.179033045444367
34537,36.0,4.6,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,27,4.6100270103201
44343,31.0,4.8,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25,7.564859910471562
36084,26.0,4.5,Sunny,High,0,Buffet,motorcycle,1.0,Yes,Metropolitian,46,6.29013467758336
41462,24.0,4.6,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,14,6.051108888156785
40877,28.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,9.314976789037921
1852,32.0,4.9,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,17.074904532017204
24675,39.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,1.5725337265584898
31445,35.0,4.7,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,30,3.0597099620857606
40074,33.0,5.0,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,27,10.881329493210878
3742,26.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,4.588360239103391
43224,30.0,4.6,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,38,12.293207925638878
16120,26.0,4.8,Sunny,Jam,1,Snack,scooter,0.0,,Urban,11,16.847895631623974
10663,31.0,4.9,Windy,High,1,Drinks,motorcycle,,No,Metropolitian,30,3.073462804638445
37101,20.0,4.2,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,34,5.860424706207139
37024,31.0,4.7,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,16.82486436707556
7862,37.0,3.5,Windy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,38,10.705622903302547
44362,32.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,15,12.161615481392904
4787,25.0,4.4,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,6.058825169237242
23471,32.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,33,12.073551890524271
26283,35.0,4.9,Sandstorms,High,2,Meal,motorcycle,1.0,No,Urban,29,6.146622187499256
16638,32.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,,20,10.705468478335929
26925,33.0,4.7,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,25,8.937863682474983
33127,39.0,4.6,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,9.220581826160357
25878,38.0,5.0,Fog,Medium,1,Meal,motorcycle,0.0,No,Urban,18,6.29013467758336
4474,37.0,4.8,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,28,4.464795900747454
8261,35.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,29,7.6483223546223025
10611,22.0,4.7,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,22,13.429131650144306
22434,,,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,15,5064.17168874943
10723,30.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,37,9.314044064568316
12279,22.0,4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,44,19.761880409233967
12572,20.0,4.5,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,28,10.867232952482908
35852,34.0,4.8,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,27,13.77076958382834
31857,,,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,20.180936931742092
31702,20.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,3.0736267324655286
8766,27.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,16.72060564151053
933,28.0,4.7,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,20.255102938341714
4355,20.0,4.4,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,28,2.979500009128889
13404,21.0,4.8,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Urban,17,13.972141328923932
28887,39.0,4.2,Fog,Medium,2,Buffet,electric_scooter,2.0,No,Metropolitian,44,20.180859168354566
36749,35.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,4.657591594556034
37857,37.0,4.7,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Urban,23,4.631832797193957
11687,25.0,4.9,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,3.104660875498153
13661,32.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,19.87838985945976
24283,37.0,4.0,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,33,5.86049993324155
16336,37.0,3.5,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,41,12.417550915781517
30860,21.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,12.58026782216666
14531,34.0,4.9,Sunny,Low,2,Drinks,scooter,1.0,,Urban,12,3.0645346585147153
33471,20.0,5.0,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,16.384900933440587
26585,20.0,4.5,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,17.297865752893937
43124,35.0,4.9,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,4.663544352015065
43806,20.0,4.3,Sandstorms,High,0,Buffet,motorcycle,2.0,No,Metropolitian,39,6.232152800617194
5642,50.0,6.0,,,3,Drinks,scooter,1.0,No,Metropolitian,20,17658.249696622694
16238,27.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Urban,47,10.427668815752481
15263,20.0,4.7,Fog,Low,2,Drinks,electric_scooter,1.0,No,,17,9.17829699622072
22315,37.0,4.7,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,19,6.232139486618366
32063,29.0,4.9,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,16,9.075344501939334
15554,29.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,38,12.419709768539805
11066,28.0,4.8,Sunny,Jam,1,Buffet,motorcycle,0.0,,Metropolitian,13,7.862668167467362
8262,38.0,4.5,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,16,10.880651848338768
30748,37.0,4.1,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,20.071865213015837
1037,26.0,4.9,Fog,Medium,2,Buffet,electric_scooter,,No,Metropolitian,14,9.435201537103644
21859,36.0,5.0,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,4.596701981938553
27280,32.0,3.7,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,44,19.688413407774192
4848,32.0,4.5,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25,10.806983276380352
22380,22.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,19,14.152800689506924
41533,31.0,5.0,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,30,10.867285240517937
29547,35.0,4.9,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,15,5.962202685680023
19741,33.0,4.6,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,13.589850479562887
4415,30.0,4.5,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,1.5725337265584898
3247,33.0,4.6,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,29,12.46396242676217
45032,26.0,4.7,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,33,6.29013467758336
11155,32.0,4.8,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,20.20658151050987
15136,20.0,4.6,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,14,19.62041929654211
37348,36.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,11,4.406103256448868
39681,24.0,4.6,Fog,Jam,2,Meal,scooter,0.0,No,,39,13.97195088303513
31326,26.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,7.790362124590408
17336,24.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,36,12.58026782216666
33166,33.0,4.5,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,29,6.08110848446664
37971,35.0,5.0,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,19.91296718928949
27647,20.0,5.0,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,20,4.717601091654031
36918,31.0,4.0,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,7.684168603495933
24304,37.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,4.537843333310986
5000,27.0,4.6,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,11,3.1091344151110065
40540,31.0,4.6,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Urban,24,10.586888296620865
34730,26.0,4.7,Fog,Jam,2,Meal,scooter,1.0,No,Urban,24,7.68325385723808
19478,27.0,4.5,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,42,19.890503583969085
23915,25.0,5.0,Sunny,High,1,Buffet,scooter,0.0,No,Urban,13,6.116971669631634
43181,27.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,24,1.5293087710297812
33975,31.0,4.8,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,27,4.65785773323521
42742,24.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,42,11.007734763545226
33627,38.0,4.4,Fog,Jam,2,Meal,scooter,2.0,Yes,Urban,49,20.20525323529578
34719,39.0,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,27,9.220368460286974
28413,21.0,5.0,Cloudy,Jam,2,Snack,scooter,2.0,No,Metropolitian,37,16.113665369944524
27273,36.0,4.9,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,10.806772793614407
26862,20.0,4.7,Sandstorms,Jam,1,Snack,scooter,0.0,No,Urban,17,13.787803344558727
13191,23.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,1.5324173494998574
13778,31.0,5.0,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,16,14.0446008755813
31872,35.0,4.5,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,38,20.442929762531403
8685,,,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,9.1214915437532
43498,,,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,30,6.12855125786952
14990,27.0,4.6,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,27,7.600994631313737
9039,35.0,3.9,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,16.72197157111591
13636,34.0,3.5,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,34,14.021957090050957
39369,27.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,15,7.562267471587871
16208,36.0,4.5,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,1.5725337265584898
23035,39.0,4.8,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,20,3.104785918307889
12174,27.0,4.5,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,6.147127365859639
7322,30.0,4.6,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,37,4.663187801750791
14609,21.0,5.0,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,15,4.6741721238665574
31507,29.0,4.9,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,10,4.561113588605107
11170,29.0,4.7,Fog,Jam,2,Snack,scooter,1.0,No,,30,17.076725433717133
43851,32.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,3454.524245276992
41963,34.0,4.4,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,31,3.020634731795659
21831,30.0,4.6,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19,7.601245065584428
38379,24.0,4.8,Sunny,Low,2,Meal,motorcycle,1.0,No,Urban,24,3.1046863676908707
28842,35.0,4.3,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,37,10.868838189917042
32522,32.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,25,16.901828274256143
6506,32.0,4.7,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,22,1.5545085568230372
29429,36.0,4.9,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19,7.546680469135637
14614,28.0,5.0,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,17,12.436148455889683
26563,30.0,4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,26,9.157648925353783
25992,36.0,4.9,Sunny,Low,2,Buffet,motorcycle,0.0,No,Urban,16,3.0260961986578945
21569,22.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,17.078029070253802
33961,39.0,4.0,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,14.152800689506924
8366,20.0,4.6,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,3.058968616404183
32495,39.0,4.8,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,20,19.36744052558031
25909,24.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,13,1.5095756016472972
39630,26.0,4.8,Stormy,Jam,2,Drinks,scooter,0.0,No,Urban,18,14.021812013253392
27471,20.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.65800942830899
23232,27.0,4.0,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,4.717601091654031
17096,29.0,4.8,Cloudy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,12,4.590648123922535
3936,25.0,4.8,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,16.112165851073453
10176,38.0,4.7,Sunny,High,2,Snack,scooter,1.0,No,Metropolitian,22,6.175848827338971
31771,22.0,4.8,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,15,10.254493561765335
45542,20.0,4.8,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,4.657347377605699
27423,24.0,4.3,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,33,7.660840811961547
4908,25.0,4.7,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25,10.7073450402143
8043,26.0,4.6,Windy,Medium,2,Buffet,motorcycle,1.0,No,Urban,29,7.546888128118117
22723,31.0,4.0,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,33,9.175193844119168
16688,25.0,4.5,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,25,3.0734222595348126
12703,36.0,4.2,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,31,3.116127221552501
11750,30.0,4.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,10.709308833427755
28975,22.0,5.0,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,13,9.121499067346296
3046,27.0,4.7,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,26,19.659414837289532
22577,20.0,4.5,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,22,19.88644474511135
10254,26.0,4.5,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,8.940167719530896
7765,35.0,4.8,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,22,9.181151800929156
42050,26.0,4.8,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,15,14.152800689506924
20304,37.0,3.8,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,41,20.182728114835903
39642,39.0,4.0,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,31,9.219783818006201
44731,,,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23,9.074377511218392
38552,50.0,6.0,,,3,Drinks,electric_scooter,0.0,No,Metropolitian,36,14.152800689506924
43583,24.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,13.58251101109925
7077,26.0,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,19.83959585956184
22336,27.0,4.7,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,21,6.127106344198189
26416,37.0,4.7,Fog,Low,2,Meal,scooter,0.0,No,Urban,16,1.5323596418308467
7890,21.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,19,3.0643988728236433
22459,,,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,33,10.641057009985817
28570,20.0,4.7,Fog,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,1.5725337265584898
19390,23.0,4.7,Stormy,High,0,Drinks,motorcycle,1.0,No,Urban,38,3.0585514961092675
42992,36.0,4.5,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,4.537843333310986
24396,36.0,4.8,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,21,7.4608434417921226
17335,28.0,4.1,Sunny,High,0,Meal,motorcycle,1.0,Yes,Metropolitian,47,6.128850978488612
8728,31.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,7.547357671389566
35972,,,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,6.209089325912427
17523,20.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20.253054208283228
14801,32.0,4.8,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,16,4.537418109892232
40026,31.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,53,20.177416788223805
15634,21.0,4.5,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Urban,10,7.7624991757668536
12308,34.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,22,3.025656084964716
5905,37.0,4.0,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,32,4.674280111760405
468,34.0,3.5,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,32,11.917680464440235
13012,26.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,28,1.4898291514790005
37336,34.0,4.9,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,1.4898424912105506
26558,25.0,4.9,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,10,19.089398573509246
22483,36.0,4.9,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,34,4.717601091654031
15846,,,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,5988.116346886533
4257,37.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,25,10.417065790169566
37803,24.0,4.6,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,38,17.297865752893937
42925,39.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,22,3.0406667988396068
17001,29.0,4.5,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,15,19.395102472534646
29146,22.0,4.6,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,16.385085235046702
1310,22.0,4.9,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,30,1.5367514975188885
14106,24.0,4.9,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,21,6.128850978488612
45156,39.0,4.7,Sunny,High,2,Drinks,motorcycle,1.0,No,Metropolitian,23,1.5544249731931532
1716,21.0,4.7,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,30,6.29013467758336
5054,22.0,4.6,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,11,19.67253180709314
40242,29.0,2.6,Sunny,Low,2,Snack,electric_scooter,2.0,No,Metropolitian,39,12.58026782216666
22289,28.0,4.5,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,7.601308046038669
3251,22.0,4.8,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,23,4.596336792048561
14281,38.0,4.1,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,12.07238519435591
35812,29.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Urban,18,10.711185800765131
44061,26.0,4.9,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18,7.490130247665729
28123,,,Sunny,Low,2,Meal,scooter,0.0,No,,17,1.5524064563113753
42678,35.0,4.6,Stormy,Low,2,Buffet,scooter,,No,Metropolitian,26,3.0594028775879756
7673,28.0,4.5,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,17,4.540949824697001
12057,23.0,4.6,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10,1.4898424912105506
33698,33.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,9.32635938541658
18371,37.0,4.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,11.007734763545226
15964,20.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,29,10.444916612749997
29812,25.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,4.5883210856239005
43977,21.0,4.7,Fog,High,2,Snack,scooter,1.0,No,Urban,23,6.218001190136035
1473,27.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,13.583086214990413
8758,33.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,2.9300698671864023
34483,33.0,4.7,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,26,5.860424706207139
42789,34.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,3.1210915402531914
21196,20.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,22,20.442929762531403
22346,36.0,4.3,Cloudy,High,2,Snack,motorcycle,0.0,No,Metropolitian,34,6.210045163086574
10401,31.0,4.9,Fog,Jam,2,Snack,motorcycle,,No,Metropolitian,38,9.348052750787868
19213,23.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,1.5147937187609204
23707,,,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,25,20.88740028984465
5858,30.0,4.8,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,28,4.470286489054095
23395,34.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,18,7.440983364786161
41736,31.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,26,4.537400478706436
25697,34.0,4.9,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,11.917100051266479
2656,26.0,4.9,Stormy,High,0,Buffet,motorcycle,1.0,No,Urban,30,6.209089325912427
19862,24.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,10.427571382291353
29137,37.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,31,16.659903789478086
13955,27.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,9.190403104984172
8699,39.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,4.596477246435285
38436,21.0,4.8,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26,13.989473698922696
2657,24.0,4.7,Sunny,Jam,0,Meal,motorcycle,0.0,No,Urban,21,13.73538355668472
29533,39.0,4.6,Fog,High,0,Meal,motorcycle,,No,Metropolitian,30,6.210618323043115
5518,23.0,4.8,Sunny,High,1,Buffet,motorcycle,0.0,No,Urban,11,1.5125177548578486
44293,36.0,4.3,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,35,17.097524927178135
38903,26.0,4.7,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,37,11.007734763545226
26261,38.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,9.348206267036693
3526,22.0,4.7,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,1.5367187530179973
12400,25.0,4.6,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,17,19.343613163279535
33399,,,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,13,4.658182487904221
10027,32.0,4.9,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,41,13.681492022724688
18260,24.0,4.5,Windy,Low,1,Drinks,scooter,0.0,,,11,1.5725337265584898
17245,39.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,24,1.5526968770522136
14618,35.0,4.9,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28,8.938093974219779
34385,22.0,4.5,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,9.315071059973226
43229,31.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,12.233151216261005
21651,35.0,3.5,Windy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,38,10.587588202930887
9234,31.0,5.0,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42,10.708220667174238
10782,25.0,4.9,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,28,10.25476538080495
12134,22.0,4.5,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,15,12.074114326948118
25558,21.0,4.8,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,25,16.830914549936686
14984,22.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,17,7.7614862377714395
40517,39.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,20,3.02944056107288
24215,36.0,4.4,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,40,16.720596676658047
